,Bin-Regression,Restaurants,Shopping centres,Shops,Fairs and Markets,Petrol station,Cafes,Hotels,Wine Cellars & Quintas,Museums & Thematic Centres,Local accommodations,Fado houses,Religious temples,Tea house,Police stations and fire station,"Libraries, archives and documentation centres",Guest houses,Youth hostels,Club,Bar,"Statues, Sculptures & Fountains",Bridges,Monuments,"Casinos, bingo and arcade",Exhibition centers & art galleries,"Hospitals, health centres and clinics",Gardens and Parks,Concert halls,Car assistance,Embassies and consulates,Tourism offices,Rentals,Theatres,Tourist apartments,"Airports, Airfields and Heliports","Spas, saunas and hot springs",Pharmacies,Post offices,Beaches,Car park,Cemeteries,Transport company,Sports facility,View points,Cinema,Citizens advice,Roads and squares,Ice cream parlor,Education,Services
55,"('Spring', 2, '[12-15]')",-0.7367119699098602,0.030477016622195707,-0.1722747174201177,0.4287189409591943,0.3458789337483121,-0.10239319106073479,-0.7556949484407911,0.41959642728200147,-0.16122205683690607,0.030014524132972474,-0.14683162833863816,0.13838627907145745,0.02315501970052017,0.2295971465295162,0.2926656213126905,-0.022505073509033417,-0.29879623678734496,0.022835884915281424,1.1823427269227333,0.44141902718518244,0.07487171771276462,-0.45491676468603337,0.009447956052120024,-0.1105250806138723,0.026880950927123816,0.2792331253477073,-0.20996067963879736,-0.14967507811432762,0.44193877130338804,0.11807794602253155,-0.27393620447978845,-0.1727706612939279,0.20076425120776026,-0.3020581649759317,-0.20016205869665382,0.6739769665354214,-0.19643994125802539,0.7637242817000445,-0.7708558694751066,0.2331106051071957,0.035204506536422236,0.1006488352747839,-0.16840106836654048,-0.019369539842458944,0.013378375837258927,0.2708173168219209,-0.3479192947791756,0.09384722202779074,0.31876145391921984
56,"('Spring', 2, '[16-19]')",-0.6068526772608925,0.06987866782322005,-0.152959918257701,0.4426016324022124,0.3536208791672445,-0.18568699461008614,-1.0055941789020593,0.41809125182808543,-0.05888890418808141,0.15301932284207295,-0.16693312342704233,0.1620333024736994,-0.017337784136257486,0.22402709207616517,0.24728660579873504,-0.0546930530244897,-0.16625470593996952,-0.00142051761221347,1.2310386757195224,0.42461851467025363,0.07620763005902606,-0.4329281469965724,0.013633699264638036,-0.16985644092021726,0.0021808801094238563,0.2734478933068129,-0.29026929910665644,-0.1440561479670614,0.4458951931243849,0.11471153696961713,-0.3116428032783349,-0.15648480288391314,0.21567095027173377,-0.29737840534812077,-0.19374358490770585,0.7861262120140416,-0.21258228287405462,0.7993767839748323,-0.7794648962007346,0.23954192596665375,-0.052181813825670866,0.09296742819882202,-0.1891794184745147,-0.015750090331463407,-0.031619044500892916,0.34650272181287,-0.3235859388084146,0.07299447029742302,0.3090490523934754
57,"('Spring', 2, '[20-23]')",-0.38774974202994417,0.10149547327997543,-0.1819015205733894,0.21018743403226367,0.2217970187303877,-0.18335419212805792,-1.019632928953542,0.22185600685275464,-0.2798566965726156,0.053924404656403184,-0.07671438511804049,0.10163272104017351,0.04067186541078592,0.17025183409129174,0.21451705757506165,-0.03740812449728006,-0.17585419255830798,0.10051545885417917,0.8433414242162057,0.35430324362228,0.03436357626276395,-0.4297863923961207,0.03700287994450686,-0.06702109301239677,0.08893393426908562,0.2354099134359965,-0.1539407527053945,-0.12154334926401823,0.3567080070481103,0.09585707309548162,-0.31451477525837673,-0.09969034378910765,0.223888378327469,-0.14584178882655205,-0.11972218208582662,0.860282440536339,-0.16230608767175558,0.6624669709178143,-0.7387014745194431,0.1785301476745655,0.11773090221614546,0.09020437665148744,-0.024745438646059482,0.021456062653277624,0.021866107235174206,0.3769808975949254,-0.2627504409077205,0.012851023344553437,0.21068298990748965
58,"('Spring', 2, '[4-7]')",-0.07325407090009556,0.07317626078600165,-0.3182884528948168,0.07198515655929703,0.09177457338196338,-0.08596882023062355,-0.502820303090656,0.13111273016975247,-0.2947094648947788,-0.10363642863368178,-0.017992933045052204,0.03340577996213664,0.07272781248149894,0.07360055324610305,0.18870828793038397,-0.0346099164540272,-0.22089866618723708,0.1228113947663391,0.5195417804619109,0.35537090657248444,0.032272081892831865,-0.44003734351052204,0.021984806063041446,-0.10436492655677694,0.14684748193520397,0.19844308846829645,-0.03033458279676423,-0.09445136196187047,0.1916535221039191,0.05724337910568567,-0.16945735714877544,-0.06525077808637612,0.11933112241262647,-0.024952111092880407,-0.10532968256277477,0.5873412512867465,-0.05750253852230811,0.40518274525873116,-0.5745326421483459,0.137355351845719,0.06258064141336826,0.04327400810287684,0.05634266622640608,0.02446653017111928,0.06178545425930755,0.2720024845095928,-0.2119189515809762,0.0590887698984459,0.1382993181768862
59,"('Spring', 2, '[8-11]')",-0.9842293754288994,0.0013630776066185235,-0.2783463018117681,0.44154452467712635,0.3612964632597333,0.0007598673469893121,-0.3746216193581375,0.42990580030644676,-0.26249746080200503,0.09034116201515432,-0.1479981436663595,0.10275721820831246,0.06280454059194811,0.26280502521314786,0.3369405862545492,0.043112777784623545,-0.4502004806418162,0.007344946530414858,1.2479173215611918,0.3995299920690589,0.08990709436290004,-0.45035269287929747,-0.004636307385196766,-0.12372176081577933,0.004914562825447581,0.3429258799857788,-0.196686725598957,-0.17413671059758898,0.48139395981115674,0.09497938348794399,-0.32964446465189107,-0.14638171886878948,0.23827114824958098,-0.2925028098327255,-0.24844258409445907,0.8250866511849453,-0.2823551153480487,0.854420214123865,-0.8997094226752905,0.2718296269993876,0.03516231905244087,0.06048972587892618,-0.17791535410114562,-0.006525399081321549,0.022636228480541847,0.33081859573096406,-0.40598324956042875,0.018789127905546522,0.310100140628965
60,"('Spring', 3, '[0-3]')",0.056955929559259634,0.1086504029847965,-0.13406669801841725,-0.014604536552792043,0.11522416102480533,-0.19209754123007688,-0.7252115685840771,0.05290692722981348,-0.34406091174469705,0.0019727487235627417,-0.034269712853339955,-0.005429391053891506,0.012173747651245303,0.024040571210313527,0.0706741832563054,-0.036843249132516076,-0.13630378960068823,0.15546170632924153,0.3815110900451985,0.3722362694909867,-0.0002934518949398885,-0.324858128919964,0.04676653789542269,-0.045851911973381954,0.1769423812336398,0.10879100072607475,-0.0039087942993952735,-0.05663809741836422,0.18444061247456642,0.08845984431335187,-0.1545687232633833,-0.00565591786350643,0.11668013076911057,-0.00574046897880707,-0.015151485246215703,0.4096396186282879,-0.08259362532211811,0.3257563740112434,-0.4059657012215608,0.05175681336535555,0.058678742286907934,0.08612433653154246,0.07632831571554316,0.012365510649847982,0.06405214801559851,0.30891793667246187,-0.1750969425192848,0.022450997288086156,0.12486954394260392
61,"('Spring', 3, '[12-15]')",-0.6987646491225167,0.046374403805007625,-0.18508514892324993,0.4134713876549241,0.34092705248010025,-0.10197622060277083,-0.7853352064021999,0.4150522386295284,-0.13029539452538877,0.03183897246835814,-0.1428969947987512,0.15704895316896048,0.017436184882485897,0.22643280823541934,0.28604139510765886,-0.020506912832500744,-0.3131445266550572,0.029158685498599363,1.2190437828578873,0.42896399527245127,0.07696251871456511,-0.463368128482223,0.0017108465153717986,-0.13337328749700023,0.04155915429896529,0.27232547763449744,-0.21970008203856997,-0.14955443480876257,0.43327946984975757,0.1151786417904155,-0.26610737843645443,-0.16785935646352643,0.19557831412658158,-0.30016777515669146,-0.2007208640622621,0.7191608817716468,-0.19752899501493382,0.7738794849524024,-0.7820519710894094,0.2329439894522169,0.006657385652928527,0.08828483559041843,-0.16639654725170924,-0.0194845159839674,0.008057914524648584,0.26817908073976493,-0.3473276292185778,0.10323188845938552,0.30884033270633565
62,"('Spring', 3, '[16-19]')",-0.3086849784074676,0.09642107282099874,-0.10636687388138356,0.43072621984558956,0.38693207585961675,-0.2804125248354819,-1.0376913402194365,0.35368698835350276,-0.23912833560560728,0.15526391787825866,-0.09024940083275436,0.06306317544552244,0.08927956256009172,0.2313385865075193,0.3201817660839833,-0.0953659391518878,-0.18158952597404676,0.04127489873275681,1.1429004453061329,0.32016477424832074,0.030669699228776166,-0.5795028139589572,0.013523516389831226,-0.21471561580008702,0.1249937965330933,0.32232790724635746,-0.2522974655707583,-0.20641725476964182,0.47717459996037465,0.11853893783550207,-0.4235113547855338,-0.14799646462740515,0.33311756208338394,-0.27129458247729027,-0.21897133658658882,0.7912824795009014,-0.21295767208341573,0.8150244136453805,-0.9129656233038629,0.24708487462011347,0.04785812986411749,0.14101138027017712,-0.07665204225798772,0.0047873359948900065,-0.02107565561459032,0.3857545018822546,-0.33432381715341514,0.019601708636702252,0.30771647866700824
63,"('Spring', 3, '[20-23]')",-0.35248996360186274,0.09271346578770043,-0.22349310205872955,0.2354820651848861,0.21732317318812877,-0.18584068863106756,-1.1176639864312157,0.22416819571905494,-0.2679815057506479,0.043444830843816534,-0.0831330976322494,0.09395130158963458,0.03707820232001536,0.17983284589852677,0.2177607756525713,-0.03249080682958374,-0.15004697744744475,0.10034372139168835,0.851954602483311,0.41086037618102506,0.03446406289196495,-0.4416247555842147,0.04577217696293192,0.016827869012894264,0.0442216382130259,0.24547575881801909,-0.153738567951728,-0.14627595104251467,0.3314943668620641,0.0898384486486173,-0.3052243928236817,-0.1000922202062874,0.2539748988466462,-0.1488891534393757,-0.12709174534732637,0.955255117203859,-0.15291124042694906,0.6736627832969142,-0.7921398275459801,0.17008162839559093,0.08049787862843863,0.08251137174145831,-0.03223621315436715,0.02590943038570342,0.02369489058387631,0.38178187675253294,-0.27330499493963006,0.0010921348638843638,0.2104864816127878
64,"('Spring', 3, '[4-7]')",0.234135892079317,0.07098716270956779,-0.45421821259890394,0.053919223556886615,0.04929065016353065,-0.04033696886987475,-0.8385994999466082,0.0981653209896466,-0.30503344682313377,-0.1991322518978505,-0.015275246632397673,0.020522272024599015,0.0482951366742418,0.07843962153962483,0.20427334082937654,-0.008029078974390107,-0.24027672761495705,0.13173381060875944,0.5316784374734609,0.44923928514940087,0.031390411227686106,-0.4899037955240236,0.03193606407010328,-0.11318474519998718,0.16892762999494326,0.16626070504836757,-0.04842688118321028,-0.0821241004761127,0.16563377705580576,0.08301001403418921,-0.15021745589975244,-0.08960371447979706,0.10805082194462716,-0.0023974435306832876,-0.08233885026537442,0.5735498035603555,0.012365704431683326,0.38297895446319413,-0.399787595230597,0.13674323043466227,0.0649109867312152,0.021328173655865562,0.058611168809814075,0.0026066327410847368,0.09014407714097943,0.21273196966020974,-0.18923101025647432,0.14004457380916907,0.13332667110259572
65,"('Spring', 3, '[8-11]')",-0.7307097102198201,-0.013697751070072456,-0.37000869396590264,0.41497487884700396,0.2979427146217915,0.029302271586982644,-0.6033962112470759,0.4039574284489106,-0.23409152077691583,0.0027892101392734832,-0.1358559295703005,0.16472664576983698,0.009971917065159064,0.238508967109827,0.33837674984904526,0.016893002111496025,-0.4473232966462281,0.029036501233867012,1.2459196276444695,0.4866169132407875,0.08485101474193599,-0.47396722271263153,-0.005818518460894539,-0.12807379281468775,0.05185516256163402,0.2955659291579097,-0.2253983624484045,-0.1452401082465444,0.4493864826604501,0.10970683218435964,-0.322448352967061,-0.1562125064692462,0.2138062175864037,-0.29231858786222875,-0.22900449726547567,0.7854391682589121,-0.20306237018451503,0.7968752264575094,-0.7218552410027235,0.255071363952635,0.030035774141555244,0.05703968860500313,-0.17842818357813173,-0.02914562900325815,0.030771082491181125,0.2896270289549896,-0.37664825666890056,0.06438643321967488,0.29001868545034004
66,"('Spring', 4, '[0-3]')",0.029625063420133123,0.09694272850644389,-0.09193477536128629,-0.001143319268717085,0.10301373084742618,-0.19954356793558475,-0.7899418345741566,0.06574777470056122,-0.322375596861986,0.019197730396560034,-0.04289967888123254,-0.0019077377680447884,0.023825816385639614,0.025875021823605213,0.07583484587455394,-0.038480306952053546,-0.11632103701900552,0.16204447712063064,0.3412533082277484,0.3914849671412923,-0.007852349926597958,-0.28729610739985983,0.05120443570243412,-0.02489488136303442,0.16831641294324884,0.10825104901146775,0.005676489945623648,-0.07049769556706205,0.18879743574459978,0.08268432202711908,-0.15560838262834292,-0.0005150082074564684,0.10101882771973063,-0.02835230661845477,-0.019529227491875346,0.4430759578049014,-0.06748702704637163,0.3070580569128798,-0.4557582223322842,0.044188220824691087,0.08501602517517273,0.08501721755336543,0.07717409528678874,0.021936765414409615,0.062048008442821975,0.31226699996420393,-0.17620605819068533,0.007476305514526642,0.11485333965265404
67,"('Spring', 4, '[12-15]')",-0.9231681511488331,0.026501221718721324,0.010477928212717813,0.42450841350501606,0.3941685604562385,-0.18985212368814505,-0.5368356163893426,0.4207266607750481,-0.2077855432852668,0.16405366723565507,-0.1456670974019692,0.10614963525750794,0.052076831827713464,0.2140994617606686,0.27169715761966806,-0.07933396273684723,-0.2859492097773965,0.05655752032224332,1.105195529063773,0.3825401568297937,0.06385206745574744,-0.4665039636962161,-0.013741728988622455,-0.06502578558474083,0.02383659987255507,0.25623438609115057,-0.18927166105926488,-0.17360460723992654,0.49154788291848694,0.10218075935522142,-0.3329573656386746,-0.13835910222399145,0.21444221480170514,-0.30326638550081025,-0.19259317882614269,0.7154444938664064,-0.28378939711910955,0.7909952005295737,-0.860438232889163,0.23989108594444253,0.07565570575372403,0.1342605565806069,-0.1659184412157681,-0.001092698940663111,-0.011989276681876096,0.3745443701608361,-0.39515827335518544,0.008299447712076248,0.32684519380116017
68,"('Spring', 4, '[16-19]')",-0.595026247201307,0.0736617070984863,-0.07284275247618595,0.4235414901583335,0.36562867843867025,-0.18445877118804585,-1.0084829101875714,0.3819936481902471,-0.0737096944749588,0.15428763155725922,-0.172568229386174,0.18328453884435725,-0.0011589208350908829,0.2121387710286264,0.24514852868635478,-0.061423916402099495,-0.19082737310840858,0.011936575221905764,1.2162781036178696,0.4891270790065001,0.06757984241591893,-0.4322851185162558,0.002064046080449453,-0.1866325538319183,0.022397212767405625,0.26701702893364193,-0.2693756260477258,-0.16366422862385088,0.4243106384155675,0.11047266606830865,-0.27803980494785024,-0.1342450208312395,0.2173874403628198,-0.27156207770537094,-0.17116011598765526,0.7347819820228014,-0.23014483395334684,0.7682127189999398,-0.7989683702409227,0.23983499106636863,-0.07262551117791012,0.10244918966730848,-0.20321158442820436,-0.019340415243263354,-0.010327992295384319,0.33285131782180555,-0.3511125717906961,0.06435071490633651,0.2948532235338271
69,"('Spring', 4, '[20-23]')",-0.45277422751970664,0.08725340081522978,-0.20759568182629048,0.2685859565861166,0.24482602069412304,-0.13977928452665125,-1.1566732665740402,0.19835020548176086,-0.26975009281719614,0.10473955005304349,-0.08335451844716156,0.12037846423388716,0.04814189464593528,0.1939243366276077,0.24892693672220362,-0.052347589931090566,-0.17965980898716838,0.08818273845905496,0.9427794542401926,0.40576250063686525,0.03646154468047026,-0.4252797804750223,0.03704449435232475,0.04130925451034226,0.04558549734204668,0.27453567797574313,-0.1753207907048658,-0.1681970432887223,0.34423334150824103,0.10168755335939843,-0.315499472672553,-0.11091058689256064,0.27902928825884,-0.12284253470267412,-0.12330547345224314,0.9253773042242212,-0.1305524689277365,0.7167285033536477,-0.844779208174615,0.1709767789343109,0.061635860742392246,0.09916460172004501,-0.0843489420345231,0.010774114799062711,0.01623411168577282,0.3730124585677642,-0.28099435799815303,-0.006335535284700167,0.2184224213275046
70,"('Spring', 4, '[4-7]')",-0.044198250320513645,0.08005956409742684,-0.3158049341999358,0.0275077122915174,0.0836357823506851,-0.0787583215748387,-0.5171848786312304,0.12867856191561639,-0.30121355394813176,-0.06978450247030664,-0.024779854293023953,0.031950732317916584,0.07419959000281218,0.04910111070554119,0.1872125597311425,-0.048477957300784524,-0.24487276314755785,0.15094373151548926,0.5144715398360238,0.383561237528154,0.03175892945214291,-0.47210616591877264,0.012147065586158948,-0.11183031378387438,0.19179059441641239,0.17435159734190167,-0.030874607623728272,-0.09599298736179634,0.2137559532075476,0.07026027515244944,-0.17285092838763325,-0.0685903439922749,0.08326360350447456,-0.02788488460760079,-0.09371819798651135,0.5810892990374147,-0.0492553514819531,0.4177690768883295,-0.5911035840115215,0.14002391892039986,0.0948699037567223,0.03521560672387706,0.06506194952902103,0.024482174453911803,0.07134810960061494,0.31560961062903825,-0.24554321505038385,0.05276770653933851,0.15118987586032243
71,"('Spring', 4, '[8-11]')",-0.4305827905924103,0.0009355765539603433,-0.2886458682499371,0.40218954113276767,0.29698956974382007,-0.07835487146859446,-0.7456930609129456,0.35255426121514477,-0.4016271666704418,0.011096934649326439,-0.07864979922191995,0.02982751066283541,0.12347187032489117,0.22743671357182038,0.3996159862936213,-0.04429897349890521,-0.4168489307015998,0.0883085164806271,1.1054516335564513,0.4197318549093473,0.0553222851529025,-0.6327291898410969,0.0030460259609122993,-0.07687341449618611,0.122567760481139,0.3515730504936922,-0.21138577456195884,-0.22786542956477396,0.4828646040105175,0.12091803542974738,-0.37270260519926374,-0.21685235076388862,0.2979769431781625,-0.264357387979274,-0.2732165576913138,0.9232121337743022,-0.17836636621868304,0.8609761826848104,-0.9815771379425426,0.2752221162881421,0.16693270520091846,0.08543643744114741,-0.06584168822557519,0.0040441045886672215,0.0498179151151899,0.3813703628311315,-0.4195865880861695,0.053488067346902354,0.31965079238843486
72,"('Spring', 5, '[0-3]')",0.01852076275361198,0.056619311094319544,-0.10373830511012497,0.08905194505685811,0.13992213860844555,-0.25189027705338957,-1.0146195702637428,0.10047663492997022,-0.3376580311592306,0.03553503377260928,-0.06138457371798805,-0.011122899112269184,0.02764389943504066,0.05076612803290238,0.11720413222117598,-0.03933695730658414,-0.09411866636217321,0.19245970084467504,0.3511576999857733,0.4751558120619188,-0.0015578431898687127,-0.32490449282703115,0.07020129109761518,0.016289866010774305,0.14610252995850478,0.15984700274336755,-0.024215440259538448,-0.08825350729426533,0.2294053878446204,0.09631826901295698,-0.19187246597978566,-0.06691463261708444,0.1781465579962345,-0.041723162859158364,-0.044827963743873434,0.6409648894567341,-0.06691381091733954,0.3603308578397317,-0.5605538044764823,0.05655286355381575,0.0038362220791238236,0.07338977032629589,0.083106166935517,0.02119671500934428,0.030418745549200637,0.3927308956070693,-0.2011484070782153,0.023818931472873405,0.15290823719120758
73,"('Spring', 5, '[12-15]')",-0.6384110453988855,0.06072166667356782,-0.11946432498611777,0.41802604712099356,0.29378797831472114,-0.18629968687800183,-1.128892908442285,0.24935733768937832,-0.2520361643865638,0.09358159124117502,-0.07971509184745693,0.0786044835493655,0.06400158577995294,0.2625465906994174,0.31965499538404635,-0.03430880266341004,-0.25729096390995154,0.0884032711135837,1.1161562210694032,0.4156712003964199,0.050015360851093635,-0.5604614040498785,0.01809555157655397,-0.08454167814371746,0.07021821516139325,0.3331286623708731,-0.178103889434829,-0.21616366889121716,0.4682789207939533,0.1316413785038557,-0.414669102840431,-0.1782270704757719,0.3426673222123497,-0.17146950988501145,-0.17911197596951745,0.8749212739575969,-0.13432966243964167,0.8453005942753107,-0.9392220373161396,0.24755628480648728,0.0935708947719022,0.16872619171897474,-0.13778120591676138,0.006549647944035623,0.002030428517401798,0.37115046677921565,-0.3365844458047943,0.05048005411703392,0.29376595621139
74,"('Spring', 5, '[16-19]')",-0.5111578667966967,0.05118339493630969,-0.11900401347075198,0.3995668594191052,0.31471555064962775,-0.1711526530893865,-1.1974949064097977,0.24848880805209908,-0.2492807045075439,0.12168470951581727,-0.09021105754301767,0.07494718588014286,0.05910835698241328,0.26347030084525286,0.32953405968306754,-0.028987271262116816,-0.20660730770241045,0.05754170053327218,1.0879036331381544,0.41901278718638957,0.03654823564334014,-0.5178456410526759,0.018159330674445025,-0.0766967762659748,0.03069028703700728,0.3269186329514997,-0.19892849752874814,-0.22895711044358827,0.4525648646997291,0.11889118620336087,-0.45658585918218636,-0.14148220490434818,0.3494601935756872,-0.18718479923456305,-0.16988587835702462,0.8727733839985659,-0.15492790245271482,0.8099579050641629,-0.8628540757683567,0.2246442193143769,0.08673871267160493,0.14564747206356662,-0.1355596805622327,0.004789014366864773,0.005363552720968545,0.35777969227310163,-0.3127215979258333,0.015995847202978773,0.25887137829130896
75,"('Spring', 5, '[20-23]')",-0.4993920647534278,0.07014508593478364,-0.1852339764579391,0.28023350103075995,0.23782420670874577,-0.13553551549778659,-1.2661950539100202,0.17078598856051383,-0.2980243789835624,0.053112226697940246,-0.07914993406490052,0.03650128463194775,0.05428659593970665,0.21806459566802663,0.2567876816252311,-0.038601478668053905,-0.1541378901680368,0.11074153651669545,0.8526390094375504,0.4491882704937198,0.017364361836083947,-0.39659987570842353,0.05269341724226603,0.09835786281636516,0.006012186309712927,0.2579042647200638,-0.1345291233965655,-0.19538833503390463,0.34401954606144136,0.10138040515688286,-0.3183836129619476,-0.09585289560725724,0.30446315731186446,-0.10530050874586308,-0.08261646928770923,0.9939375972514781,-0.11092423454560216,0.6553636413702381,-0.8185587976009385,0.1560056801021914,0.08823277158951907,0.08805348980999309,-0.042160833267425576,0.015265349334098788,0.012801708336301287,0.35094484728982844,-0.25711671788236923,-0.0011435126725516753,0.1879883437551891
76,"('Spring', 5, '[4-7]')",-0.10399465489328845,0.04684411624909567,-0.3343902904826074,0.0654898334310952,0.08497967470184645,-0.10384234706245712,-0.6305976934478591,0.09844001137395851,-0.25654190139947375,-0.12739636725687808,-0.0363083952456564,-0.0007079799412204409,0.028563784377891848,0.05160171513910081,0.165908976556536,0.01249299885786319,-0.19760256391244335,0.17631483109837368,0.44330247470506695,0.3790494334760713,0.02569976422435063,-0.34410190475421365,0.050229598673534555,-0.10715284202946744,0.20487379814263573,0.17514965365942892,0.019584033507983618,-0.06721944396799502,0.1886514092305364,0.08577386679583231,-0.14949734902469392,-0.0883127266868641,0.12503525352404554,-0.01165536683113885,-0.07836270531685853,0.6070391548778405,-0.0391268128993486,0.32647147818073596,-0.5675045257027665,0.09992968485440014,0.031744882511865934,0.03301274338689964,0.101765810424053,0.021196679431272368,0.05807709861130968,0.2882077820724032,-0.20115065706757446,0.07179354785494979,0.15397647878389736
77,"('Spring', 5, '[8-11]')",-0.48703152785210424,0.02466675194485396,-0.4008840311459991,0.36178759992030174,0.23185952716327948,-0.06851939846079957,-1.063653684724557,0.22274510065477698,-0.28284493918265063,-0.014241522397509693,-0.06165798812828101,-0.018015274779592787,0.059206320792800166,0.2539879718365418,0.345297338883132,0.02309710183521293,-0.30973480435742784,0.0941920125609111,0.9807785483438896,0.39570168827130225,0.061969036104101705,-0.5395262748599046,0.032458106369416054,0.002746687322929811,0.051117919473382206,0.29624824398547545,-0.15152150360657246,-0.2120008086666165,0.3954561110071769,0.11468459618117356,-0.3703893937181489,-0.17242244438243337,0.3001542888051625,-0.12235563385435967,-0.19925189623281647,1.0529510879830408,-0.09214781546354496,0.7906067157344823,-0.8285780474162545,0.24786402638976354,0.11820687672489676,0.0854315183182158,-0.08819069077891499,0.007267730694010762,0.03283007276012651,0.34759543728207326,-0.31700208632641474,0.07347536558024434,0.2791580962534441
78,"('Spring', 6, '[0-3]')",-0.03091444962147298,0.10220123122700431,-0.06896201718668252,0.0867427593570495,0.20067890808069755,-0.2372902644136975,-1.0829375226234472,0.10886250155635196,-0.3688548842515218,0.009505759133315781,-0.060200736449843244,0.009806605767213188,0.042944990832476035,0.07664287895939452,0.13865318136679058,-0.05083573096132372,-0.08302204769643727,0.16879767665378173,0.5158222470840481,0.4239776980248307,-0.017798482096513524,-0.3192911972853616,0.06767388379848971,0.008979113694988286,0.12274263975841983,0.2063732911513233,-0.047068017860922316,-0.10168981029739571,0.22480284700018402,0.09472001551184892,-0.1801407343546111,-0.047115969604833836,0.19844786506194967,-0.047124885610417895,-0.0469661645048308,0.6873799791381188,-0.10919953683547406,0.4140396796968318,-0.680811129442961,0.052954810032445836,0.020075037888433393,0.08213066868571774,0.09502089340482243,0.02168520029205039,0.016413458016328434,0.38079899179103116,-0.2009783346148518,0.02026359117874691,0.13849877432170568
79,"('Spring', 6, '[12-15]')",-0.6285025725925978,0.05350293600449496,-0.08698150639694177,0.35361259000983164,0.2638860955184054,-0.21335042093346748,-1.2135363130064003,0.19669690696061304,-0.23361866008614363,0.11224868036474868,-0.08183078981758589,0.0679006566691504,0.04070447961097343,0.2502718678239237,0.2713203495195141,-0.0141893542256668,-0.20827929409285176,0.09391240416594893,0.9243663616396225,0.3988224843381637,0.0398321736320987,-0.4922512578740995,0.03719754662735269,-0.03723688161756058,0.04027375356790681,0.2916594298831343,-0.15042189157669755,-0.19112149969072714,0.44449259166677507,0.11783143454916407,-0.45932279143709065,-0.1410273194180291,0.36522809248459587,-0.12129949524710967,-0.11456866374942988,0.8148548531737547,-0.08845576095978873,0.7794082916896746,-0.7548403827304664,0.210657828496978,0.12572324146924244,0.14959188673244633,-0.11808940884695812,0.012631456528141554,-0.0023287251110504356,0.3562057860887133,-0.24791147906336738,0.010666903240016158,0.2547600459990765
80,"('Spring', 6, '[16-19]')",-0.43895424730565813,0.04791063328819645,-0.22039431606276483,0.3663320820879108,0.2710847883890293,-0.17535013415057665,-1.291567154822074,0.19348673105958344,-0.19752243687509632,0.09235202515472615,-0.08215825300435174,0.055645177492087465,0.03228189014025824,0.26017791873270457,0.29701632724294746,-0.01364394433316685,-0.1389360672386909,0.06033470479393985,0.9455116287144295,0.3954247272471165,0.04283657714808848,-0.47502413391273485,0.04949054509560444,-0.007890989929706653,0.004500658835230373,0.3203955965865499,-0.17626500638682682,-0.19223577736595795,0.4094125784188913,0.10984718893504074,-0.4621094402981383,-0.12436562321403287,0.35991005366910855,-0.11997315043860951,-0.14502643022599462,0.9259660637730195,-0.0982077355547979,0.7738651795420964,-0.7684355247269531,0.19438967169480575,0.06994460606309033,0.09167072136845268,-0.12177463894369983,0.012353073308410506,-0.01326558914732282,0.33236403551348864,-0.2304575662146501,0.003340839965121525,0.23249838971563122
81,"('Spring', 6, '[20-23]')",-0.35576310380053705,0.07899231353761467,-0.21042320760203362,0.20435802728070912,0.19877256143291877,-0.14547297385533722,-1.1232130528334452,0.16604875071190592,-0.2224835951118009,0.04328455882897309,-0.07918870731440716,0.09457613999471952,0.02254739868496669,0.17964780557867083,0.20791386248525653,-0.005028925904364323,-0.13189146631878762,0.09844918856043929,0.7144232656256426,0.40133609032938694,0.02523477792773965,-0.35613604662207327,0.05757249429695416,0.0021418582649612313,0.05424430394690781,0.22721827722545276,-0.09911416725219292,-0.1175771939502038,0.2992782181921332,0.08242508940440495,-0.3078992979622307,-0.0634044674862028,0.22956632813493025,-0.10991163739046399,-0.07695947641281471,0.7945284479126921,-0.10451523410769328,0.5661445703243116,-0.6548664232540082,0.14145978697100228,0.0987053391586902,0.06383556200040062,-0.044547500815640254,0.014779623132044216,0.025649746684905293,0.3013693458590578,-0.20957371528367516,-0.026177448467233255,0.1782801083288664
82,"('Spring', 6, '[4-7]')",0.062086386417452066,0.09053959667879946,-0.3194352473397554,0.02652826937966286,0.11713217547666961,-0.13597849872666493,-0.6985288287522928,0.06791155754929244,-0.2964005265201714,-0.11719123811270911,-0.017713534620193927,-0.0073563007714229625,0.04897312295015596,0.043600892511700844,0.14507615143564478,0.023129032206470976,-0.1583435377533669,0.162184865192007,0.42904403211361775,0.2765044457176923,0.002157474415103413,-0.2930354332173281,0.055124942618989224,-0.0731224817327612,0.16650209272588737,0.1708772911045258,0.0037136538959745046,-0.03970067295412012,0.1419120503125457,0.07171007915598587,-0.1292717924111404,-0.05985614728722206,0.1287121080793397,0.009545357916135814,-0.05594490587202276,0.5382448703283486,-0.054123457058376054,0.3104541009198846,-0.4902335785015338,0.05488265543321349,0.034840437491610865,0.02090680954319937,0.13019192834579443,0.01685527375680881,0.045930618731095725,0.24718606650879985,-0.1402180889267303,0.06108719762692167,0.12172443152727527
